data_id,data,dia_semana,mes,ano
15787,2020-04-17,Friday,April,2020
15788,2021-09-14,Tuesday,September,2021
15789,2020-07-09,Thursday,July,2020
15790,2022-10-06,Thursday,October,2022
15791,2023-06-04,Sunday,June,2023
15792,2019-12-12,Thursday,December,2019
15793,2022-07-13,Wednesday,July,2022
15794,2021-05-15,Saturday,May,2021
15795,2021-12-03,Friday,December,2021
15796,2021-08-14,Saturday,August,2021
15797,2019-10-05,Saturday,October,2019
15798,2021-03-22,Monday,March,2021
15799,2022-07-07,Thursday,July,2022
15800,2023-01-16,Monday,January,2023
15801,2022-11-03,Thursday,November,2022
15802,2020-07-18,Saturday,July,2020
15803,2022-03-29,Tuesday,March,2022
15804,2020-02-02,Sunday,February,2020
15805,2021-03-20,Saturday,March,2021
15806,2021-04-01,Thursday,April,2021
15807,2020-03-29,Sunday,March,2020
15808,2021-01-09,Saturday,January,2021
15809,2023-05-20,Saturday,May,2023
15810,2019-06-25,Tuesday,June,2019
15811,2020-02-19,Wednesday,February,2020
15812,2021-07-10,Saturday,July,2021
15813,2018-09-10,Monday,September,2018
15814,2021-03-18,Thursday,March,2021
15815,2022-01-31,Monday,January,2022
15816,2023-07-05,Wednesday,July,2023
15817,2021-06-02,Wednesday,June,2021
15818,2019-12-05,Thursday,December,2019
15819,2020-06-16,Tuesday,June,2020
15820,2019-08-03,Saturday,August,2019
15821,2018-12-22,Saturday,December,2018
15822,2021-11-26,Friday,November,2021
15823,2019-09-05,Thursday,September,2019
15824,2022-08-25,Thursday,August,2022
15825,2018-08-25,Saturday,August,2018
15826,2021-03-03,Wednesday,March,2021
15827,2021-12-11,Saturday,December,2021
15828,2022-09-20,Tuesday,September,2022
15829,2019-12-10,Tuesday,December,2019
15830,2021-09-18,Saturday,September,2021
15831,2019-10-31,Thursday,October,2019
15832,2021-04-26,Monday,April,2021
15833,2020-03-09,Monday,March,2020
15834,2020-09-21,Monday,September,2020
15835,2023-08-14,Monday,August,2023
15836,2019-08-23,Friday,August,2019
15837,2022-04-21,Thursday,April,2022
15838,2022-11-22,Tuesday,November,2022
15839,2021-03-15,Monday,March,2021
15840,2022-04-16,Saturday,April,2022
15841,2023-02-08,Wednesday,February,2023
15842,2019-10-31,Thursday,October,2019
15843,2023-06-08,Thursday,June,2023
15844,2020-09-25,Friday,September,2020
15845,2022-12-12,Monday,December,2022
15846,2021-02-02,Tuesday,February,2021
15847,2022-08-09,Tuesday,August,2022
15848,2020-03-16,Monday,March,2020
15849,2022-05-10,Tuesday,May,2022
15850,2020-07-25,Saturday,July,2020
15851,2021-11-30,Tuesday,November,2021
15852,2018-12-31,Monday,December,2018
15853,2021-06-04,Friday,June,2021
15854,2023-08-05,Saturday,August,2023
15855,2023-04-23,Sunday,April,2023
15856,2023-05-25,Thursday,May,2023
15857,2021-08-06,Friday,August,2021
15858,2022-02-20,Sunday,February,2022
15859,2019-03-24,Sunday,March,2019
15860,2021-07-09,Friday,July,2021
15861,2018-09-07,Friday,September,2018
15862,2021-03-08,Monday,March,2021
15863,2020-01-27,Monday,January,2020
15864,2020-04-07,Tuesday,April,2020
15865,2019-02-18,Monday,February,2019
15866,2023-03-25,Saturday,March,2023
15867,2019-03-27,Wednesday,March,2019
15868,2019-12-16,Monday,December,2019
15869,2021-03-13,Saturday,March,2021
15870,2021-01-23,Saturday,January,2021
15871,2022-02-24,Thursday,February,2022
15872,2022-07-20,Wednesday,July,2022
15873,2020-05-09,Saturday,May,2020
15874,2020-08-24,Monday,August,2020
15875,2019-10-24,Thursday,October,2019
15876,2022-08-31,Wednesday,August,2022
15877,2019-06-13,Thursday,June,2019
15878,2018-10-20,Saturday,October,2018
15879,2022-07-07,Thursday,July,2022
15880,2021-08-26,Thursday,August,2021
15881,2018-12-25,Tuesday,December,2018
15882,2020-07-09,Thursday,July,2020
15883,2023-01-27,Friday,January,2023
15884,2022-03-20,Sunday,March,2022
15885,2021-08-03,Tuesday,August,2021
15886,2021-09-07,Tuesday,September,2021
15887,2022-11-22,Tuesday,November,2022
15888,2021-06-06,Sunday,June,2021
15889,2019-02-07,Thursday,February,2019
15890,2019-04-15,Monday,April,2019
15891,2019-02-06,Wednesday,February,2019
15892,2019-03-27,Wednesday,March,2019
15893,2019-02-03,Sunday,February,2019
15894,2020-10-31,Saturday,October,2020
15895,2020-03-01,Sunday,March,2020
15896,2023-01-20,Friday,January,2023
15897,2020-12-09,Wednesday,December,2020
15898,2022-12-02,Friday,December,2022
15899,2022-01-29,Saturday,January,2022
15900,2022-11-21,Monday,November,2022
15901,2022-01-12,Wednesday,January,2022
15902,2019-11-13,Wednesday,November,2019
15903,2019-07-16,Tuesday,July,2019
15904,2023-08-01,Tuesday,August,2023
15905,2020-02-01,Saturday,February,2020
15906,2019-02-18,Monday,February,2019
15907,2023-03-12,Sunday,March,2023
15908,2021-07-28,Wednesday,July,2021
15909,2021-08-12,Thursday,August,2021
15910,2023-06-30,Friday,June,2023
15911,2018-09-09,Sunday,September,2018
15912,2020-02-22,Saturday,February,2020
15913,2019-06-24,Monday,June,2019
15914,2019-03-06,Wednesday,March,2019
15915,2020-05-27,Wednesday,May,2020
15916,2019-10-20,Sunday,October,2019
15917,2022-08-27,Saturday,August,2022
15918,2020-12-21,Monday,December,2020
15919,2020-03-03,Tuesday,March,2020
15920,2021-01-18,Monday,January,2021
15921,2022-01-15,Saturday,January,2022
15922,2022-08-10,Wednesday,August,2022
15923,2020-02-09,Sunday,February,2020
15924,2019-12-21,Saturday,December,2019
15925,2020-03-13,Friday,March,2020
15926,2023-03-25,Saturday,March,2023
15927,2022-04-06,Wednesday,April,2022
15928,2020-10-23,Friday,October,2020
15929,2023-07-21,Friday,July,2023
15930,2022-07-21,Thursday,July,2022
15931,2022-08-14,Sunday,August,2022
15932,2018-12-31,Monday,December,2018
15933,2019-04-03,Wednesday,April,2019
15934,2023-02-09,Thursday,February,2023
15935,2019-08-08,Thursday,August,2019
15936,2023-03-28,Tuesday,March,2023
15937,2018-09-25,Tuesday,September,2018
15938,2020-08-30,Sunday,August,2020
15939,2020-03-14,Saturday,March,2020
15940,2020-06-22,Monday,June,2020
15941,2020-09-02,Wednesday,September,2020
15942,2019-07-19,Friday,July,2019
15943,2019-04-11,Thursday,April,2019
15944,2019-06-29,Saturday,June,2019
15945,2021-01-13,Wednesday,January,2021
15946,2022-07-23,Saturday,July,2022
15947,2018-09-02,Sunday,September,2018
15948,2019-07-07,Sunday,July,2019
15949,2023-06-08,Thursday,June,2023
15950,2023-01-17,Tuesday,January,2023
15951,2022-01-16,Sunday,January,2022
15952,2021-03-31,Wednesday,March,2021
15953,2018-09-26,Wednesday,September,2018
15954,2020-10-16,Friday,October,2020
15955,2018-09-10,Monday,September,2018
15956,2018-12-18,Tuesday,December,2018
15957,2021-04-06,Tuesday,April,2021
15958,2019-02-10,Sunday,February,2019
15959,2023-01-04,Wednesday,January,2023
15960,2020-03-17,Tuesday,March,2020
15961,2019-01-18,Friday,January,2019
15962,2019-03-10,Sunday,March,2019
15963,2021-06-21,Monday,June,2021
15964,2018-10-25,Thursday,October,2018
15965,2019-09-28,Saturday,September,2019
15966,2020-02-03,Monday,February,2020
15967,2022-10-06,Thursday,October,2022
15968,2022-08-10,Wednesday,August,2022
15969,2021-04-29,Thursday,April,2021
15970,2019-07-19,Friday,July,2019
15971,2022-07-14,Thursday,July,2022
15972,2020-07-30,Thursday,July,2020
15973,2020-03-01,Sunday,March,2020
15974,2022-12-10,Saturday,December,2022
15975,2023-03-16,Thursday,March,2023
15976,2018-12-27,Thursday,December,2018
15977,2018-09-09,Sunday,September,2018
15978,2023-05-21,Sunday,May,2023
15979,2021-10-22,Friday,October,2021
15980,2019-01-04,Friday,January,2019
15981,2023-02-20,Monday,February,2023
15982,2021-08-31,Tuesday,August,2021
15983,2023-03-01,Wednesday,March,2023
15984,2023-08-03,Thursday,August,2023
15985,2023-05-12,Friday,May,2023
15986,2019-11-23,Saturday,November,2019
15987,2022-06-28,Tuesday,June,2022
15988,2022-10-07,Friday,October,2022
15989,2021-12-14,Tuesday,December,2021
15990,2021-01-17,Sunday,January,2021
15991,2020-09-29,Tuesday,September,2020
15992,2019-05-17,Friday,May,2019
15993,2020-06-05,Friday,June,2020
15994,2021-04-25,Sunday,April,2021
15995,2020-05-13,Wednesday,May,2020
15996,2023-08-02,Wednesday,August,2023
15997,2020-07-31,Friday,July,2020
15998,2023-04-29,Saturday,April,2023
15999,2020-06-16,Tuesday,June,2020
16000,2020-02-20,Thursday,February,2020
16001,2022-01-04,Tuesday,January,2022
16002,2023-04-07,Friday,April,2023
16003,2022-11-19,Saturday,November,2022
16004,2023-01-17,Tuesday,January,2023
16005,2023-05-01,Monday,May,2023
16006,2018-10-24,Wednesday,October,2018
16007,2022-02-03,Thursday,February,2022
16008,2022-10-26,Wednesday,October,2022
16009,2020-10-12,Monday,October,2020
16010,2020-02-28,Friday,February,2020
16011,2020-12-03,Thursday,December,2020
16012,2022-07-06,Wednesday,July,2022
16013,2020-06-09,Tuesday,June,2020
16014,2020-12-23,Wednesday,December,2020
16015,2022-08-29,Monday,August,2022
16016,2021-01-16,Saturday,January,2021
16017,2020-10-13,Tuesday,October,2020
16018,2019-09-04,Wednesday,September,2019
16019,2020-03-27,Friday,March,2020
16020,2022-05-16,Monday,May,2022
16021,2021-04-01,Thursday,April,2021
16022,2023-04-01,Saturday,April,2023
16023,2018-11-10,Saturday,November,2018
16024,2019-06-28,Friday,June,2019
16025,2021-06-30,Wednesday,June,2021
16026,2021-05-28,Friday,May,2021
16027,2023-07-27,Thursday,July,2023
16028,2019-03-27,Wednesday,March,2019
16029,2022-09-04,Sunday,September,2022
16030,2022-10-05,Wednesday,October,2022
16031,2019-08-23,Friday,August,2019
16032,2022-05-04,Wednesday,May,2022
16033,2020-11-19,Thursday,November,2020
16034,2021-07-12,Monday,July,2021
16035,2022-06-27,Monday,June,2022
16036,2019-12-09,Monday,December,2019
16037,2022-05-25,Wednesday,May,2022
16038,2019-06-25,Tuesday,June,2019
16039,2022-06-21,Tuesday,June,2022
16040,2020-05-24,Sunday,May,2020
16041,2022-06-14,Tuesday,June,2022
16042,2021-07-19,Monday,July,2021
16043,2022-02-11,Friday,February,2022
16044,2019-05-08,Wednesday,May,2019
16045,2023-06-18,Sunday,June,2023
16046,2023-07-10,Monday,July,2023
16047,2022-08-21,Sunday,August,2022
16048,2022-11-22,Tuesday,November,2022
16049,2022-07-08,Friday,July,2022
16050,2023-02-11,Saturday,February,2023
16051,2022-07-26,Tuesday,July,2022
16052,2021-05-11,Tuesday,May,2021
16053,2020-09-10,Thursday,September,2020
16054,2018-12-26,Wednesday,December,2018
16055,2021-05-20,Thursday,May,2021
16056,2021-01-30,Saturday,January,2021
16057,2019-07-16,Tuesday,July,2019
16058,2019-05-22,Wednesday,May,2019
16059,2020-07-16,Thursday,July,2020
16060,2023-02-12,Sunday,February,2023
16061,2021-09-23,Thursday,September,2021
16062,2019-09-23,Monday,September,2019
16063,2020-01-23,Thursday,January,2020
16064,2020-03-27,Friday,March,2020
16065,2020-04-27,Monday,April,2020
16066,2020-03-22,Sunday,March,2020
16067,2020-04-30,Thursday,April,2020
16068,2020-08-19,Wednesday,August,2020
16069,2019-09-17,Tuesday,September,2019
16070,2019-01-14,Monday,January,2019
16071,2022-12-23,Friday,December,2022
16072,2022-12-03,Saturday,December,2022
16073,2022-08-29,Monday,August,2022
16074,2020-09-03,Thursday,September,2020
16075,2023-06-10,Saturday,June,2023
16076,2020-07-12,Sunday,July,2020
16077,2023-08-05,Saturday,August,2023
16078,2018-09-24,Monday,September,2018
16079,2019-03-22,Friday,March,2019
16080,2019-10-22,Tuesday,October,2019
16081,2022-06-16,Thursday,June,2022
16082,2019-09-17,Tuesday,September,2019
16083,2019-04-25,Thursday,April,2019
16084,2023-08-12,Saturday,August,2023
16085,2019-06-03,Monday,June,2019
16086,2020-06-28,Sunday,June,2020
16087,2019-08-10,Saturday,August,2019
16088,2019-05-03,Friday,May,2019
16089,2019-10-02,Wednesday,October,2019
16090,2019-09-27,Friday,September,2019
16091,2023-02-22,Wednesday,February,2023
16092,2019-07-05,Friday,July,2019
16093,2022-07-13,Wednesday,July,2022
16094,2019-02-24,Sunday,February,2019
16095,2020-04-01,Wednesday,April,2020
16096,2020-09-06,Sunday,September,2020
16097,2023-06-24,Saturday,June,2023
16098,2020-09-29,Tuesday,September,2020
16099,2022-05-25,Wednesday,May,2022
16100,2021-07-12,Monday,July,2021
16101,2018-12-23,Sunday,December,2018
16102,2023-04-22,Saturday,April,2023
16103,2019-09-20,Friday,September,2019
16104,2021-04-04,Sunday,April,2021
16105,2021-07-15,Thursday,July,2021
16106,2019-04-04,Thursday,April,2019
16107,2019-05-07,Tuesday,May,2019
16108,2019-09-17,Tuesday,September,2019
16109,2020-10-20,Tuesday,October,2020
16110,2019-06-04,Tuesday,June,2019
16111,2023-03-04,Saturday,March,2023
16112,2019-03-18,Monday,March,2019
16113,2021-01-02,Saturday,January,2021
16114,2020-06-09,Tuesday,June,2020
16115,2020-02-05,Wednesday,February,2020
16116,2023-08-22,Tuesday,August,2023
16117,2020-08-30,Sunday,August,2020
16118,2020-02-04,Tuesday,February,2020
16119,2021-04-12,Monday,April,2021
16120,2020-12-15,Tuesday,December,2020
16121,2022-06-30,Thursday,June,2022
16122,2019-07-17,Wednesday,July,2019
16123,2021-05-23,Sunday,May,2021
16124,2021-06-29,Tuesday,June,2021
16125,2019-06-23,Sunday,June,2019
16126,2020-11-29,Sunday,November,2020
16127,2018-09-29,Saturday,September,2018
16128,2019-10-25,Friday,October,2019
16129,2019-11-11,Monday,November,2019
16130,2020-09-08,Tuesday,September,2020
16131,2023-02-01,Wednesday,February,2023
16132,2020-09-16,Wednesday,September,2020
16133,2021-05-07,Friday,May,2021
16134,2022-09-04,Sunday,September,2022
16135,2020-11-16,Monday,November,2020
16136,2021-09-13,Monday,September,2021
16137,2022-06-07,Tuesday,June,2022
16138,2022-08-06,Saturday,August,2022
16139,2019-07-07,Sunday,July,2019
16140,2023-03-02,Thursday,March,2023
16141,2020-04-28,Tuesday,April,2020
16142,2022-01-15,Saturday,January,2022
16143,2022-05-13,Friday,May,2022
16144,2021-09-19,Sunday,September,2021
16145,2020-09-16,Wednesday,September,2020
16146,2019-07-10,Wednesday,July,2019
16147,2022-08-10,Wednesday,August,2022
16148,2021-03-10,Wednesday,March,2021
16149,2020-06-30,Tuesday,June,2020
16150,2021-09-26,Sunday,September,2021
16151,2018-08-28,Tuesday,August,2018
16152,2019-03-11,Monday,March,2019
16153,2021-04-11,Sunday,April,2021
16154,2020-10-08,Thursday,October,2020
16155,2021-12-09,Thursday,December,2021
16156,2021-03-04,Thursday,March,2021
16157,2021-01-04,Monday,January,2021
16158,2018-08-31,Friday,August,2018
16159,2022-06-12,Sunday,June,2022
16160,2021-11-17,Wednesday,November,2021
16161,2018-12-11,Tuesday,December,2018
16162,2022-03-05,Saturday,March,2022
16163,2022-07-03,Sunday,July,2022
16164,2022-01-28,Friday,January,2022
16165,2020-08-25,Tuesday,August,2020
16166,2019-03-08,Friday,March,2019
16167,2020-03-14,Saturday,March,2020
16168,2020-12-09,Wednesday,December,2020
16169,2021-10-01,Friday,October,2021
16170,2019-12-12,Thursday,December,2019
16171,2020-01-04,Saturday,January,2020
16172,2020-05-26,Tuesday,May,2020
16173,2020-09-13,Sunday,September,2020
16174,2021-11-20,Saturday,November,2021
16175,2019-04-20,Saturday,April,2019
16176,2019-07-14,Sunday,July,2019
16177,2019-07-28,Sunday,July,2019
16178,2019-07-03,Wednesday,July,2019
16179,2020-07-24,Friday,July,2020
16180,2021-08-09,Monday,August,2021
16181,2019-04-21,Sunday,April,2019
16182,2021-02-26,Friday,February,2021
16183,2022-05-25,Wednesday,May,2022
16184,2022-01-31,Monday,January,2022
16185,2023-04-23,Sunday,April,2023
16186,2021-04-21,Wednesday,April,2021
16187,2022-07-27,Wednesday,July,2022
16188,2021-12-29,Wednesday,December,2021
16189,2021-07-22,Thursday,July,2021
16190,2019-02-28,Thursday,February,2019
16191,2022-04-08,Friday,April,2022
16192,2022-05-28,Saturday,May,2022
16193,2022-04-05,Tuesday,April,2022
16194,2020-09-06,Sunday,September,2020
16195,2022-09-10,Saturday,September,2022
16196,2019-09-25,Wednesday,September,2019
16197,2022-10-11,Tuesday,October,2022
16198,2020-02-09,Sunday,February,2020
16199,2022-10-04,Tuesday,October,2022
16200,2020-05-07,Thursday,May,2020
16201,2019-05-21,Tuesday,May,2019
16202,2020-06-21,Sunday,June,2020
16203,2018-11-11,Sunday,November,2018
16204,2020-04-04,Saturday,April,2020
16205,2019-08-04,Sunday,August,2019
16206,2018-09-16,Sunday,September,2018
16207,2021-03-19,Friday,March,2021
16208,2018-11-25,Sunday,November,2018
16209,2021-12-29,Wednesday,December,2021
16210,2020-10-11,Sunday,October,2020
16211,2019-12-27,Friday,December,2019
16212,2021-01-24,Sunday,January,2021
16213,2021-10-27,Wednesday,October,2021
16214,2019-03-21,Thursday,March,2019
16215,2022-07-01,Friday,July,2022
16216,2023-03-20,Monday,March,2023
16217,2018-11-08,Thursday,November,2018
16218,2021-06-18,Friday,June,2021
16219,2019-03-23,Saturday,March,2019
16220,2019-04-27,Saturday,April,2019
16221,2020-11-28,Saturday,November,2020
16222,2019-03-11,Monday,March,2019
16223,2018-11-05,Monday,November,2018
16224,2019-08-28,Wednesday,August,2019
16225,2020-02-18,Tuesday,February,2020
16226,2021-06-29,Tuesday,June,2021
16227,2018-10-27,Saturday,October,2018
16228,2023-07-09,Sunday,July,2023
16229,2020-02-25,Tuesday,February,2020
16230,2019-08-27,Tuesday,August,2019
16231,2019-03-23,Saturday,March,2019
16232,2021-07-04,Sunday,July,2021
16233,2019-01-29,Tuesday,January,2019
16234,2023-01-09,Monday,January,2023
16235,2019-04-12,Friday,April,2019
16236,2021-09-10,Friday,September,2021
16237,2022-04-15,Friday,April,2022
16238,2022-09-18,Sunday,September,2022
16239,2020-08-30,Sunday,August,2020
16240,2021-11-05,Friday,November,2021
16241,2023-04-30,Sunday,April,2023
16242,2022-01-18,Tuesday,January,2022
16243,2019-08-09,Friday,August,2019
16244,2020-01-11,Saturday,January,2020
16245,2021-12-01,Wednesday,December,2021
16246,2020-08-17,Monday,August,2020
16247,2021-09-21,Tuesday,September,2021
16248,2023-03-16,Thursday,March,2023
16249,2020-11-13,Friday,November,2020
16250,2021-07-19,Monday,July,2021
16251,2023-05-07,Sunday,May,2023
16252,2022-09-14,Wednesday,September,2022
16253,2019-04-01,Monday,April,2019
16254,2020-08-19,Wednesday,August,2020
16255,2019-09-10,Tuesday,September,2019
16256,2020-01-20,Monday,January,2020
16257,2021-06-11,Friday,June,2021
16258,2021-12-11,Saturday,December,2021
16259,2020-05-16,Saturday,May,2020
16260,2020-11-16,Monday,November,2020
16261,2019-02-06,Wednesday,February,2019
16262,2019-02-21,Thursday,February,2019
